Date,Product,Sales,Waste,Make,temp,rain,days,weather,wind,body_temp,hum,upset,dust,holiday,pop,search,a,b,c,Waste+난수,Make+난수,난수값,,,
01_20,통밀 비스코티,1,0,1,3.8,1.4,Sat,비,3.2,3.600884839,72,41.79064,16,1,110419.0768,21,,,,2,3,2,,,
01_20,5종 스콘,15,3,18,3.8,1.4,Sat,비,3.2,3.600884839,72,41.79064,16,1,110419.0768,21,,,,3,18,0,,,
01_20,레몬 마들렌,2,0,2,3.8,1.4,Sat,비,3.2,3.600884839,72,41.79064,16,1,110419.0768,21,,,,2,4,2,,,
01_20,르뱅 3종,2,0,2,3.8,1.4,Sat,비,3.2,3.600884839,72,41.79064,16,1,110419.0768,21,,,,0,2,0,,,
01_20,무화과 쿠키,1,0,1,3.8,1.4,Sat,비,3.2,3.600884839,72,41.79064,16,1,110419.0768,21,,,,0,1,0,,,
01_21,올리브 치아바타,8,0,8,1.9,0,Sun,박무,2,2.439003506,77.5,38.214275,8,1,119611.0423,21,,,,0,8,0,,,
01_21,감자 치아바타,8,0,8,1.9,0,Sun,박무,2,2.439003506,77.5,38.214275,8,1,119611.0423,21,,,,1,9,1,,,
01_21,소금빵,26,1,27,1.9,0,Sun,박무,2,2.439003506,77.5,38.214275,8,1,119611.0423,21,,,,3,29,2,,,
01_21,갈레트 부르통,1,0,1,1.9,0,Sun,박무,2,2.439003506,77.5,38.214275,8,1,119611.0423,21,,,,1,2,1,,,
01_21,통밀 비스코티,2,0,2,1.9,0,Sun,박무,2,2.439003506,77.5,38.214275,8,1,119611.0423,21,,,,2,4,2,,,
01_21,5종 스콘,18,0,18,1.9,0,Sun,박무,2,2.439003506,77.5,38.214275,8,1,119611.0423,21,,,,2,20,2,,,
01_21,레몬 마들렌,3,0,3,1.9,0,Sun,박무,2,2.439003506,77.5,38.214275,8,1,119611.0423,21,,,,2,5,2,,,
01_21,르뱅 3종,2,0,2,1.9,0,Sun,박무,2,2.439003506,77.5,38.214275,8,1,119611.0423,21,,,,2,4,2,,,
01_21,무화과 쿠키,2,0,2,1.9,0,Sun,박무,2,2.439003506,77.5,38.214275,8,1,119611.0423,21,,,,1,3,1,,,
01_22,올리브 치아바타,8,0,8,-7.8,0.2,Mon,비,4.3,-9.992054612,64.9,25.689722,13,0,173060.6684,17,,,,0,8,0,,,
01_22,바질 치아바타,5,1,6,-7.8,0.2,Mon,비,4.3,-9.992054612,64.9,25.689722,13,0,173060.6684,17,,,,1,6,0,,,
01_22,소금빵,22,2,24,-7.8,0.2,Mon,비,4.3,-9.992054612,64.9,25.689722,13,0,173060.6684,17,,,,3,25,1,,,
01_22,갈레트 부르통,2,0,2,-7.8,0.2,Mon,비,4.3,-9.992054612,64.9,25.689722,13,0,173060.6684,17,,,,0,2,0,,,
01_22,통밀 비스코티,1,0,1,-7.8,0.2,Mon,비,4.3,-9.992054612,64.9,25.689722,13,0,173060.6684,17,,,,0,1,0,,,
01_22,5종 스콘,15,1,16,-7.8,0.2,Mon,비,4.3,-9.992054612,64.9,25.689722,13,0,173060.6684,17,,,,2,17,1,,,
01_22,레몬 마들렌,1,0,1,-7.8,0.2,Mon,비,4.3,-9.992054612,64.9,25.689722,13,0,173060.6684,17,,,,0,1,0,,,
01_22,르뱅 3종,4,0,4,-7.8,0.2,Mon,비,4.3,-9.992054612,64.9,25.689722,13,0,173060.6684,17,,,,1,5,1,,,
01_22,무화과 쿠키,0,0,0,-7.8,0.2,Mon,비,4.3,-9.992054612,64.9,25.689722,13,0,173060.6684,17,,,,2,2,2,,,
01_23,올리브 치아바타,8,0,8,-10.8,0,Tue,박무,3.7,-12.88910525,54.9,23.831392,27,0,197724.3761,22,,,,0,8,0,,,
01_23,감자 치아바타,8,0,8,-10.8,0,Tue,박무,3.7,-12.88910525,54.9,23.831392,27,0,197724.3761,22,,,,2,10,2,,,
01_23,소금빵,22,0,22,-10.8,0,Tue,박무,3.7,-12.88910525,54.9,23.831392,27,0,197724.3761,22,,,,1,23,1,,,
01_23,갈레트 부르통,2,0,2,-10.8,0,Tue,박무,3.7,-12.88910525,54.9,23.831392,27,0,197724.3761,22,,,,2,4,2,,,
01_23,통밀 비스코티,2,0,2,-10.8,0,Tue,박무,3.7,-12.88910525,54.9,23.831392,27,0,197724.3761,22,,,,1,3,1,,,
01_23,5종 스콘,16,0,16,-10.8,0,Tue,박무,3.7,-12.88910525,54.9,23.831392,27,0,197724.3761,22,,,,2,18,2,,,
01_23,레몬 마들렌,2,0,2,-10.8,0,Tue,박무,3.7,-12.88910525,54.9,23.831392,27,0,197724.3761,22,,,,0,2,0,,,
01_23,르뱅 3종,2,0,2,-10.8,0,Tue,박무,3.7,-12.88910525,54.9,23.831392,27,0,197724.3761,22,,,,0,2,0,,,
01_23,무화과 쿠키,1,0,1,-10.8,0,Tue,박무,3.7,-12.88910525,54.9,23.831392,27,0,197724.3761,22,,,,1,2,1,,,
01_24,올리브 치아바타,8,0,8,-7.2,0,Wed,맑음,3.7,-8.891926909,49.6,29.839712,7,0,213919.244,32,,,,2,10,2,,,
01_24,피자 치아바타,8,0,8,-7.2,0,Wed,맑음,3.7,-8.891926909,49.6,29.839712,7,0,213919.244,32,,,,0,8,0,,,
01_24,소금빵,24,3,27,-7.2,0,Wed,맑음,3.7,-8.891926909,49.6,29.839712,7,0,213919.244,32,,,,3,27,0,,,
01_24,갈레트 부르통,1,0,1,-7.2,0,Wed,맑음,3.7,-8.891926909,49.6,29.839712,7,0,213919.244,32,,,,0,1,0,,,
01_24,통밀 비스코티,0,0,0,-7.2,0,Wed,맑음,3.7,-8.891926909,49.6,29.839712,7,0,213919.244,32,,,,0,0,0,,,
01_24,5종 스콘,18,3,21,-7.2,0,Wed,맑음,3.7,-8.891926909,49.6,29.839712,7,0,213919.244,32,,,,5,23,2,,,
01_24,레몬 마들렌,2,0,2,-7.2,0,Wed,맑음,3.7,-8.891926909,49.6,29.839712,7,0,213919.244,32,,,,2,4,2,,,
01_24,르뱅 3종,2,0,2,-7.2,0,Wed,맑음,3.7,-8.891926909,49.6,29.839712,7,0,213919.244,32,,,,1,3,1,,,
01_24,무화과 쿠키,2,0,2,-7.2,0,Wed,맑음,3.7,-8.891926909,49.6,29.839712,7,0,213919.244,32,,,,0,2,0,,,
01_25,올리브 치아바타,7,1,8,-5.1,0,Thu,맑음,1.8,-4.762401707,47.1,33.055621,8,0,212606.856,32,,,,1,8,0,,,
01_25,감자 치아바타,6,1,7,-5.1,0,Thu,맑음,1.8,-4.762401707,47.1,33.055621,8,0,212606.856,32,,,,3,9,2,,,
01_25,소금빵,22,0,22,-5.1,0,Thu,맑음,1.8,-4.762401707,47.1,33.055621,8,0,212606.856,32,,,,2,24,2,,,
01_25,갈레트 부르통,2,0,2,-5.1,0,Thu,맑음,1.8,-4.762401707,47.1,33.055621,8,0,212606.856,32,,,,1,3,1,,,
01_25,통밀 비스코티,1,0,1,-5.1,0,Thu,맑음,1.8,-4.762401707,47.1,33.055621,8,0,212606.856,32,,,,0,1,0,,,
01_25,5종 스콘,15,0,15,-5.1,0,Thu,맑음,1.8,-4.762401707,47.1,33.055621,8,0,212606.856,32,,,,0,15,0,,,
01_25,레몬 마들렌,1,0,1,-5.1,0,Thu,맑음,1.8,-4.762401707,47.1,33.055621,8,0,212606.856,32,,,,2,3,2,,,
01_25,르뱅 3종,4,0,4,-5.1,0,Thu,맑음,1.8,-4.762401707,47.1,33.055621,8,0,212606.856,32,,,,2,6,2,,,
01_25,무화과 쿠키,3,0,3,-5.1,0,Thu,맑음,1.8,-4.762401707,47.1,33.055621,8,0,212606.856,32,,,,1,4,1,,,
01_26,올리브 치아바타,8,0,8,-2.4,0,Fri,맑음,1.2,-1.057932957,66.9,33.199756,19,0,194233.424,29,,,,0,8,0,,,
01_26,바질 치아바타,9,3,12,-2.4,0,Fri,맑음,1.2,-1.057932957,66.9,33.199756,19,0,194233.424,29,,,,4,13,1,,,
01_26,소금빵,21,1,22,-2.4,0,Fri,맑음,1.2,-1.057932957,66.9,33.199756,19,0,194233.424,29,,,,3,24,2,,,
01_26,갈레트 부르통,1,0,1,-2.4,0,Fri,맑음,1.2,-1.057932957,66.9,33.199756,19,0,194233.424,29,,,,0,1,0,,,
01_26,통밀 비스코티,2,0,2,-2.4,0,Fri,맑음,1.2,-1.057932957,66.9,33.199756,19,0,194233.424,29,,,,0,2,0,,,
01_26,5종 스콘,18,2,20,-2.4,0,Fri,맑음,1.2,-1.057932957,66.9,33.199756,19,0,194233.424,29,,,,2,20,0,,,
01_26,레몬 마들렌,2,0,2,-2.4,0,Fri,맑음,1.2,-1.057932957,66.9,33.199756,19,0,194233.424,29,,,,2,4,2,,,
01_26,르뱅 3종,2,0,2,-2.4,0,Fri,맑음,1.2,-1.057932957,66.9,33.199756,19,0,194233.424,29,,,,2,4,2,,,
01_26,무화과 쿠키,1,0,1,-2.4,0,Fri,맑음,1.2,-1.057932957,66.9,33.199756,19,0,194233.424,29,,,,2,3,2,,,
01_27,올리브 치아바타,8,2,10,-1.5,0,Sat,박무,1.3,-0.289950725,72.4,33.65666,18,1,126934.1674,19,,,,3,11,1,,,
01_27,감자 치아바타,8,2,10,-1.5,0,Sat,박무,1.3,-0.289950725,72.4,33.65666,18,1,126934.1674,19,,,,4,12,2,,,
01_27,소금빵,32,2,34,-1.5,0,Sat,박무,1.3,-0.289950725,72.4,33.65666,18,1,126934.1674,19,,,,4,36,2,,,
01_27,갈레트 부르통,3,0,3,-1.5,0,Sat,박무,1.3,-0.289950725,72.4,33.65666,18,1,126934.1674,19,,,,1,4,1,,,
01_27,통밀 비스코티,4,0,4,-1.5,0,Sat,박무,1.3,-0.289950725,72.4,33.65666,18,1,126934.1674,19,,,,2,6,2,,,
01_27,5종 스콘,15,0,15,-1.5,0,Sat,박무,1.3,-0.289950725,72.4,33.65666,18,1,126934.1674,19,,,,2,17,2,,,
01_27,레몬 마들렌,1,0,1,-1.5,0,Sat,박무,1.3,-0.289950725,72.4,33.65666,18,1,126934.1674,19,,,,1,2,1,,,
01_27,르뱅 3종,5,0,5,-1.5,0,Sat,박무,1.3,-0.289950725,72.4,33.65666,18,1,126934.1674,19,,,,0,5,0,,,
01_27,무화과 쿠키,1,0,1,-1.5,0,Sat,박무,1.3,-0.289950725,72.4,33.65666,18,1,126934.1674,19,,,,1,2,1,,,
01_28,올리브 치아바타,6,0,6,-1.9,0,Sun,박무,1.3,-0.703950197,71,33.27249,10,1,119611.0423,29,,,,1,7,1,,,
01_28,감자 치아바타,6,0,6,-1.9,0,Sun,박무,1.3,-0.703950197,71,33.27249,10,1,119611.0423,29,,,,1,7,1,,,
01_28,소금빵,24,0,24,-1.9,0,Sun,박무,1.3,-0.703950197,71,33.27249,10,1,119611.0423,29,,,,0,24,0,,,
01_28,갈레트 부르통,1,0,1,-1.9,0,Sun,박무,1.3,-0.703950197,71,33.27249,10,1,119611.0423,29,,,,2,3,2,,,
01_28,통밀 비스코티,2,0,2,-1.9,0,Sun,박무,1.3,-0.703950197,71,33.27249,10,1,119611.0423,29,,,,1,3,1,,,
01_28,5종 스콘,18,1,19,-1.9,0,Sun,박무,1.3,-0.703950197,71,33.27249,10,1,119611.0423,29,,,,3,21,2,,,
01_28,레몬 마들렌,1,0,1,-1.9,0,Sun,박무,1.3,-0.703950197,71,33.27249,10,1,119611.0423,29,,,,1,2,1,,,
01_28,르뱅 3종,3,0,3,-1.9,0,Sun,박무,1.3,-0.703950197,71,33.27249,10,1,119611.0423,29,,,,2,5,2,,,
01_28,무화과 쿠키,2,0,2,-1.9,0,Sun,박무,1.3,-0.703950197,71,33.27249,10,1,119611.0423,29,,,,1,3,1,,,
01_29,올리브 치아바타,6,0,6,-1.1,0,Mon,박무,1.2,0.280724932,70.6,34.544366,13,0,198944.8969,30,,,,1,7,1,,,
01_29,감자 치아바타,6,0,6,-1.1,0,Mon,박무,1.2,0.280724932,70.6,34.544366,13,0,198944.8969,30,,,,1,7,1,,,
01_29,소금빵,22,0,22,-1.1,0,Mon,박무,1.2,0.280724932,70.6,34.544366,13,0,198944.8969,30,,,,0,22,0,,,
01_29,갈레트 부르통,1,0,1,-1.1,0,Mon,박무,1.2,0.280724932,70.6,34.544366,13,0,198944.8969,30,,,,2,3,2,,,
01_29,통밀 비스코티,2,0,2,-1.1,0,Mon,박무,1.2,0.280724932,70.6,34.544366,13,0,198944.8969,30,,,,2,4,2,,,
01_29,5종 스콘,12,3,15,-1.1,0,Mon,박무,1.2,0.280724932,70.6,34.544366,13,0,198944.8969,30,,,,3,15,0,,,
01_29,레몬 마들렌,1,0,1,-1.1,0,Mon,박무,1.2,0.280724932,70.6,34.544366,13,0,198944.8969,30,,,,1,2,1,,,
01_29,르뱅 3종,4,0,4,-1.1,0,Mon,박무,1.2,0.280724932,70.6,34.544366,13,0,198944.8969,30,,,,1,5,1,,,
01_29,무화과 쿠키,3,0,3,-1.1,0,Mon,박무,1.2,0.280724932,70.6,34.544366,13,0,198944.8969,30,,,,1,4,1,,,
01_30,올리브 치아바타,8,2,10,0.2,0,Tue,박무,0.9,2.142339709,64.4,37.380312,14,0,197724.3761,30,,,,3,11,1,,,
01_30,감자 치아바타,9,1,10,0.2,0,Tue,박무,0.9,2.142339709,64.4,37.380312,14,0,197724.3761,30,,,,3,12,2,,,
01_30,소금빵,24,1,25,0.2,0,Tue,박무,0.9,2.142339709,64.4,37.380312,14,0,197724.3761,30,,,,1,25,0,,,
01_30,갈레트 부르통,2,0,2,0.2,0,Tue,박무,0.9,2.142339709,64.4,37.380312,14,0,197724.3761,30,,,,0,2,0,,,
01_30,통밀 비스코티,0,0,0,0.2,0,Tue,박무,0.9,2.142339709,64.4,37.380312,14,0,197724.3761,30,,,,1,1,1,,,
01_30,5종 스콘,18,0,18,0.2,0,Tue,박무,0.9,2.142339709,64.4,37.380312,14,0,197724.3761,30,,,,1,19,1,,,
01_30,레몬 마들렌,3,0,3,0.2,0,Tue,박무,0.9,2.142339709,64.4,37.380312,14,0,197724.3761,30,,,,1,4,1,,,
01_30,르뱅 3종,1,0,1,0.2,0,Tue,박무,0.9,2.142339709,64.4,37.380312,14,0,197724.3761,30,,,,2,3,2,,,
01_30,무화과 쿠키,1,0,1,0.2,0,Tue,박무,0.9,2.142339709,64.4,37.380312,14,0,197724.3761,30,,,,0,1,0,,,
01_31,올리브 치아바타,8,0,8,4.2,0,Wed,박무,1.3,5.609541754,55.8,44.042764,15,0,198944.8969,20,,,,0,8,0,,,
01_31,바질 치아바타,8,0,8,4.2,0,Wed,박무,1.3,5.609541754,55.8,44.042764,15,0,198944.8969,20,,,,0,8,0,,,
01_31,소금빵,24,0,24,4.2,0,Wed,박무,1.3,5.609541754,55.8,44.042764,15,0,198944.8969,20,,,,0,24,0,,,
01_31,갈레트 부르통,1,0,1,4.2,0,Wed,박무,1.3,5.609541754,55.8,44.042764,15,0,198944.8969,20,,,,0,1,0,,,
01_31,통밀 비스코티,1,0,1,4.2,0,Wed,박무,1.3,5.609541754,55.8,44.042764,15,0,198944.8969,20,,,,0,1,0,,,
01_31,5종 스콘,15,2,17,4.2,0,Wed,박무,1.3,5.609541754,55.8,44.042764,15,0,198944.8969,20,,,,4,19,2,,,
01_31,레몬 마들렌,2,0,2,4.2,0,Wed,박무,1.3,5.609541754,55.8,44.042764,15,0,198944.8969,20,,,,0,2,0,,,
01_31,르뱅 3종,2,0,2,4.2,0,Wed,박무,1.3,5.609541754,55.8,44.042764,15,0,198944.8969,20,,,,2,4,2,,,
01_31,무화과 쿠키,2,0,2,4.2,0,Wed,박무,1.3,5.609541754,55.8,44.042764,15,0,198944.8969,20,,,,1,3,1,,,
02_01,올리브 치아바타,6,0,6,1.9,0,Thu,박무,1.5,2.972618863,69.6,39.195376,34,0,197724.3761,19,,,,0,6,0,,,
02_01,바질 치아바타,5,2,7,1.9,0,Thu,박무,1.5,2.972618863,69.6,39.195376,34,0,197724.3761,19,,,,3,8,1,,,
02_01,소금빵,20,4,24,1.9,0,Thu,박무,1.5,2.972618863,69.6,39.195376,34,0,197724.3761,19,,,,6,26,2,,,
02_01,갈레트 부르통,2,0,2,1.9,0,Thu,박무,1.5,2.972618863,69.6,39.195376,34,0,197724.3761,19,,,,1,3,1,,,
02_01,통밀 비스코티,0,0,0,1.9,0,Thu,박무,1.5,2.972618863,69.6,39.195376,34,0,197724.3761,19,,,,1,1,1,,,
02_01,5종 스콘,11,4,15,1.9,0,Thu,박무,1.5,2.972618863,69.6,39.195376,34,0,197724.3761,19,,,,6,17,2,,,
02_01,레몬 마들렌,1,0,1,1.9,0,Thu,박무,1.5,2.972618863,69.6,39.195376,34,0,197724.3761,19,,,,0,1,0,,,
02_01,르뱅 3종,1,0,1,1.9,0,Thu,박무,1.5,2.972618863,69.6,39.195376,34,0,197724.3761,19,,,,1,2,1,,,
02_01,무화과 쿠키,1,0,1,1.9,0,Thu,박무,1.5,2.972618863,69.6,39.195376,34,0,197724.3761,19,,,,0,1,0,,,
02_02,올리브 치아바타,6,0,6,1.3,0,Fri,박무,1.1,2.906603583,73.3,37.814471,14,0,180637.0843,22,,,,2,8,2,,,
02_02,감자 치아바타,5,2,7,1.3,0,Fri,박무,1.1,2.906603583,73.3,37.814471,14,0,180637.0843,22,,,,2,7,0,,,
02_02,소금빵,21,4,25,1.3,0,Fri,박무,1.1,2.906603583,73.3,37.814471,14,0,180637.0843,22,,,,4,25,0,,,
02_02,갈레트 부르통,1,0,1,1.3,0,Fri,박무,1.1,2.906603583,73.3,37.814471,14,0,180637.0843,22,,,,2,3,2,,,
02_02,통밀 비스코티,2,0,2,1.3,0,Fri,박무,1.1,2.906603583,73.3,37.814471,14,0,180637.0843,22,,,,2,4,2,,,
02_02,5종 스콘,15,0,15,1.3,0,Fri,박무,1.1,2.906603583,73.3,37.814471,14,0,180637.0843,22,,,,0,15,0,,,
02_02,레몬 마들렌,3,0,3,1.3,0,Fri,박무,1.1,2.906603583,73.3,37.814471,14,0,180637.0843,22,,,,2,5,2,,,
02_02,르뱅 3종,3,0,3,1.3,0,Fri,박무,1.1,2.906603583,73.3,37.814471,14,0,180637.0843,22,,,,1,4,1,,,
02_02,무화과 쿠키,2,0,2,1.3,0,Fri,박무,1.1,2.906603583,73.3,37.814471,14,0,180637.0843,22,,,,0,2,0,,,
02_03,올리브 치아바타,0,0,0,3.2,0.6,Sat,비,1.3,4.574543073,77,40.32036,18,1,110419.0768,34,,,,1,1,1,,,
02_03,바질 치아바타,0,0,0,3.2,0.6,Sat,비,1.3,4.574543073,77,40.32036,18,1,110419.0768,34,,,,2,2,2,,,
02_03,소금빵,32,3,35,3.2,0.6,Sat,비,1.3,4.574543073,77,40.32036,18,1,110419.0768,34,,,,5,37,2,,,
02_03,갈레트 부르통,1,0,1,3.2,0.6,Sat,비,1.3,4.574543073,77,40.32036,18,1,110419.0768,34,,,,1,2,1,,,
02_03,통밀 비스코티,4,0,4,3.2,0.6,Sat,비,1.3,4.574543073,77,40.32036,18,1,110419.0768,34,,,,1,5,1,,,
02_03,5종 스콘,18,1,19,3.2,0.6,Sat,비,1.3,4.574543073,77,40.32036,18,1,110419.0768,34,,,,1,19,0,,,
02_03,레몬 마들렌,2,0,2,3.2,0.6,Sat,비,1.3,4.574543073,77,40.32036,18,1,110419.0768,34,,,,1,3,1,,,
02_03,르뱅 3종,3,0,3,3.2,0.6,Sat,비,1.3,4.574543073,77,40.32036,18,1,110419.0768,34,,,,2,5,2,,,
02_03,무화과 쿠키,0,0,0,3.2,0.6,Sat,비,1.3,4.574543073,77,40.32036,18,1,110419.0768,34,,,,0,0,0,,,
02_04,올리브 치아바타,0,0,0,6.5,0,Sun,박무,1.6,7.680282925,71.1,45.972985,27,1,119611.0423,30,,,,2,2,2,,,
02_04,바질 치아바타,0,0,0,6.5,0,Sun,박무,1.6,7.680282925,71.1,45.972985,27,1,119611.0423,30,,,,1,1,1,,,
02_04,소금빵,32,3,35,6.5,0,Sun,박무,1.6,7.680282925,71.1,45.972985,27,1,119611.0423,30,,,,5,37,2,,,
02_04,갈레트 부르통,1,0,1,6.5,0,Sun,박무,1.6,7.680282925,71.1,45.972985,27,1,119611.0423,30,,,,1,2,1,,,
02_04,통밀 비스코티,4,0,4,6.5,0,Sun,박무,1.6,7.680282925,71.1,45.972985,27,1,119611.0423,30,,,,2,6,2,,,
02_04,5종 스콘,18,1,19,6.5,0,Sun,박무,1.6,7.680282925,71.1,45.972985,27,1,119611.0423,30,,,,2,20,1,,,
02_04,레몬 마들렌,2,0,2,6.5,0,Sun,박무,1.6,7.680282925,71.1,45.972985,27,1,119611.0423,30,,,,2,4,2,,,
02_04,르뱅 3종,3,0,3,6.5,0,Sun,박무,1.6,7.680282925,71.1,45.972985,27,1,119611.0423,30,,,,0,3,0,,,
02_04,무화과 쿠키,0,0,0,6.5,0,Sun,박무,1.6,7.680282925,71.1,45.972985,27,1,119611.0423,30,,,,2,2,2,,,
02_05,올리브 치아바타,8,0,8,2.8,4.7,Mon,비,2.9,2.694906965,86.8,38.561696,52,0,173060.6684,26,,,,4,12,4,,,
02_05,감자 치아바타,8,0,8,2.8,4.7,Mon,비,2.9,2.694906965,86.8,38.561696,52,0,173060.6684,26,,,,2,10,2,,,
02_05,소금빵,22,1,23,2.8,4.7,Mon,비,2.9,2.694906965,86.8,38.561696,52,0,173060.6684,26,,,,3,25,2,,,
02_05,갈레트 부르통,1,0,1,2.8,4.7,Mon,비,2.9,2.694906965,86.8,38.561696,52,0,173060.6684,26,,,,3,4,3,,,
02_05,통밀 비스코티,1,0,1,2.8,4.7,Mon,비,2.9,2.694906965,86.8,38.561696,52,0,173060.6684,26,,,,4,5,4,,,
02_05,5종 스콘,18,0,18,2.8,4.7,Mon,비,2.9,2.694906965,86.8,38.561696,52,0,173060.6684,26,,,,4,22,4,,,
02_05,레몬 마들렌,2,0,2,2.8,4.7,Mon,비,2.9,2.694906965,86.8,38.561696,52,0,173060.6684,26,,,,3,5,3,,,
02_05,르뱅 3종,2,0,2,2.8,4.7,Mon,비,2.9,2.694906965,86.8,38.561696,52,0,173060.6684,26,,,,4,6,4,,,
02_05,무화과 쿠키,2,0,2,2.8,4.7,Mon,비,2.9,2.694906965,86.8,38.561696,52,0,173060.6684,26,,,,3,5,3,,,
02_06,올리브 치아바타,6,0,6,1.5,0,Tue,박무,1.6,2.435448931,79,37.39115,59,0,197724.3761,19,,,,0,6,0,,,
02_06,바질 치아바타,6,0,6,1.5,0,Tue,박무,1.6,2.435448931,79,37.39115,59,0,197724.3761,19,,,,1,7,1,,,
02_06,소금빵,25,0,25,1.5,0,Tue,박무,1.6,2.435448931,79,37.39115,59,0,197724.3761,19,,,,1,26,1,,,
02_06,갈레트 부르통,2,0,2,1.5,0,Tue,박무,1.6,2.435448931,79,37.39115,59,0,197724.3761,19,,,,0,2,0,,,
02_06,통밀 비스코티,0,0,0,1.5,0,Tue,박무,1.6,2.435448931,79,37.39115,59,0,197724.3761,19,,,,2,2,2,,,
02_06,5종 스콘,12,4,16,1.5,0,Tue,박무,1.6,2.435448931,79,37.39115,59,0,197724.3761,19,,,,5,17,1,,,
02_06,레몬 마들렌,1,0,1,1.5,0,Tue,박무,1.6,2.435448931,79,37.39115,59,0,197724.3761,19,,,,0,1,0,,,
02_06,르뱅 3종,3,0,3,1.5,0,Tue,박무,1.6,2.435448931,79,37.39115,59,0,197724.3761,19,,,,1,4,1,,,
02_06,무화과 쿠키,0,0,0,1.5,0,Tue,박무,1.6,2.435448931,79,37.39115,59,0,197724.3761,19,,,,0,0,0,,,
02_07,올리브 치아바타,8,0,8,0,0,Wed,박무,1.5,0.987925567,78,35.146,65,0,198944.8969,18,,,,0,8,0,,,
02_07,감자 치아바타,8,2,10,0,0,Wed,박무,1.5,0.987925567,78,35.146,65,0,198944.8969,18,,,,3,11,1,,,
02_07,소금빵,24,2,26,0,0,Wed,박무,1.5,0.987925567,78,35.146,65,0,198944.8969,18,,,,4,28,2,,,
02_07,갈레트 부르통,1,0,1,0,0,Wed,박무,1.5,0.987925567,78,35.146,65,0,198944.8969,18,,,,2,3,2,,,
02_07,통밀 비스코티,3,0,3,0,0,Wed,박무,1.5,0.987925567,78,35.146,65,0,198944.8969,18,,,,1,4,1,,,
02_07,5종 스콘,16,1,17,0,0,Wed,박무,1.5,0.987925567,78,35.146,65,0,198944.8969,18,,,,1,17,0,,,
02_07,레몬 마들렌,2,0,2,0,0,Wed,박무,1.5,0.987925567,78,35.146,65,0,198944.8969,18,,,,0,2,0,,,
02_07,르뱅 3종,4,0,4,0,0,Wed,박무,1.5,0.987925567,78,35.146,65,0,198944.8969,18,,,,2,6,2,,,
02_07,무화과 쿠키,1,0,1,0,0,Wed,박무,1.5,0.987925567,78,35.146,65,0,198944.8969,18,,,,0,1,0,,,
02_08,올리브 치아바타,6,0,6,-0.4,0,Thu,박무,1.2,1.001540718,71.8,35.424272,50,0,197724.3761,18,,,,2,8,2,,,
02_08,바질 치아바타,6,4,10,-0.4,0,Thu,박무,1.2,1.001540718,71.8,35.424272,50,0,197724.3761,18,,,,4,10,0,,,
02_08,소금빵,28,2,30,-0.4,0,Thu,박무,1.2,1.001540718,71.8,35.424272,50,0,197724.3761,18,,,,3,31,1,,,
02_08,갈레트 부르통,1,0,1,-0.4,0,Thu,박무,1.2,1.001540718,71.8,35.424272,50,0,197724.3761,18,,,,1,2,1,,,
02_08,통밀 비스코티,2,0,2,-0.4,0,Thu,박무,1.2,1.001540718,71.8,35.424272,50,0,197724.3761,18,,,,0,2,0,,,
02_08,5종 스콘,12,4,16,-0.4,0,Thu,박무,1.2,1.001540718,71.8,35.424272,50,0,197724.3761,18,,,,6,18,2,,,
02_08,레몬 마들렌,1,0,1,-0.4,0,Thu,박무,1.2,1.001540718,71.8,35.424272,50,0,197724.3761,18,,,,0,1,0,,,
02_08,르뱅 3종,2,0,2,-0.4,0,Thu,박무,1.2,1.001540718,71.8,35.424272,50,0,197724.3761,18,,,,0,2,0,,,
02_08,무화과 쿠키,1,0,1,-0.4,0,Thu,박무,1.2,1.001540718,71.8,35.424272,50,0,197724.3761,18,,,,0,1,0,,,
02_09,올리브 치아바타,10,0,10,0,0,Fri,박무,1.8,0.628802776,72.1,35.9897,22,1,180637.0843,26,,,,1,11,1,,,
02_09,바질 치아바타,10,2,12,0,0,Fri,박무,1.8,0.628802776,72.1,35.9897,22,1,180637.0843,26,,,,2,12,0,,,
02_09,소금빵,32,4,36,0,0,Fri,박무,1.8,0.628802776,72.1,35.9897,22,1,180637.0843,26,,,,4,36,0,,,
02_09,갈레트 부르통,3,0,3,0,0,Fri,박무,1.8,0.628802776,72.1,35.9897,22,1,180637.0843,26,,,,0,3,0,,,
02_09,통밀 비스코티,3,0,3,0,0,Fri,박무,1.8,0.628802776,72.1,35.9897,22,1,180637.0843,26,,,,2,5,2,,,
02_09,5종 스콘,18,0,18,0,0,Fri,박무,1.8,0.628802776,72.1,35.9897,22,1,180637.0843,26,,,,2,20,2,,,
02_09,레몬 마들렌,2,0,2,0,0,Fri,박무,1.8,0.628802776,72.1,35.9897,22,1,180637.0843,26,,,,2,4,2,,,
02_09,르뱅 3종,5,0,5,0,0,Fri,박무,1.8,0.628802776,72.1,35.9897,22,1,180637.0843,26,,,,1,6,1,,,
02_09,무화과 쿠키,4,0,4,0,0,Fri,박무,1.8,0.628802776,72.1,35.9897,22,1,180637.0843,26,,,,0,4,0,,,
02_10,올리브 치아바타,0,0,0,0.5,0,Sat,박무,1.6,1.386482132,73.9,36.503105,16,1,126934.1674,27,,,,1,1,1,,,
02_10,바질 치아바타,0,0,0,0.5,0,Sat,박무,1.6,1.386482132,73.9,36.503105,16,1,126934.1674,27,,,,0,0,0,,,
